history_id,seed,history_number,n_records,scenario,query_number,query_id,target_evidence_id,query_sha256,method,routing_vectors_scored,route_ms,total_search_ms,evidence_recalled,oracle_reader_correct,predicted_evidence_id,records_read,raw_vectors_scored,leaf_blocks_read,read_score_ms
n4096_seed83_history0,83,0,4096,topic_grouped,1,n4096_seed83_history0_q1,289,05ff330656221fda6dc268d5f747b2f9a37c94e5aa047f31d81f329b3c4a60f4,flat_2,256,0.006708,0.012083,1,1,289,32,32,2,0.005375
n4096_seed83_history0,83,0,4096,topic_grouped,1,n4096_seed83_history0_q1,289,05ff330656221fda6dc268d5f747b2f9a37c94e5aa047f31d81f329b3c4a60f4,flat_4,256,0.006167,0.012584,1,1,289,64,64,4,0.006417
n4096_seed83_history0,83,0,4096,topic_grouped,1,n4096_seed83_history0_q1,289,05ff330656221fda6dc268d5f747b2f9a37c94e5aa047f31d81f329b3c4a60f4,tree_beam_1,16,0.013917,0.017667000000000002,0,0,454,16,16,1,0.00375
n4096_seed83_history0,83,0,4096,topic_grouped,1,n4096_seed83_history0_q1,289,05ff330656221fda6dc268d5f747b2f9a37c94e5aa047f31d81f329b3c4a60f4,tree_beam_2,28,0.01175,0.015708,1,1,289,32,32,2,0.003958
n4096_seed83_history0,83,0,4096,topic_grouped,1,n4096_seed83_history0_q1,289,05ff330656221fda6dc268d5f747b2f9a37c94e5aa047f31d81f329b3c4a60f4,tree_beam_4,52,0.012334,0.017709,1,1,289,64,64,4,0.005375
n4096_seed83_history0,83,0,4096,topic_grouped,2,n4096_seed83_history0_q2,2447,2a6016bcc3c5d14ad6fb81ee2cab11c3ffcc116f151a1616cec019524f4beb50,raw_full_scan,0,0.000417,0.055709,1,1,2447,4096,4096,256,0.055292
n4096_seed83_history0,83,0,4096,topic_grouped,2,n4096_seed83_history0_q2,2447,2a6016bcc3c5d14ad6fb81ee2cab11c3ffcc116f151a1616cec019524f4beb50,flat_1,256,0.009792,0.015167,0,0,2377,16,16,1,0.005375
n4096_seed83_history0,83,0,4096,topic_grouped,2,n4096_seed83_history0_q2,2447,2a6016bcc3c5d14ad6fb81ee2cab11c3ffcc116f151a1616cec019524f4beb50,flat_2,256,0.006666,0.012081999999999999,0,0,2387,32,32,2,0.005416
n4096_seed83_history0,83,0,4096,topic_grouped,2,n4096_seed83_history0_q2,2447,2a6016bcc3c5d14ad6fb81ee2cab11c3ffcc116f151a1616cec019524f4beb50,flat_4,256,0.00625,0.012750000000000001,1,1,2447,64,64,4,0.0065
n4096_seed83_history0,83,0,4096,topic_grouped,2,n4096_seed83_history0_q2,2447,2a6016bcc3c5d14ad6fb81ee2cab11c3ffcc116f151a1616cec019524f4beb50,tree_beam_1,16,0.014042,0.017750000000000002,0,0,2377,16,16,1,0.003708
n4096_seed83_history0,83,0,4096,topic_grouped,2,n4096_seed83_history0_q2,2447,2a6016bcc3c5d14ad6fb81ee2cab11c3ffcc116f151a1616cec019524f4beb50,tree_beam_2,28,0.011833,0.015791,0,0,2387,32,32,2,0.003958
n4096_seed83_history0,83,0,4096,topic_grouped,2,n4096_seed83_history0_q2,2447,2a6016bcc3c5d14ad6fb81ee2cab11c3ffcc116f151a1616cec019524f4beb50,tree_beam_4,52,0.012334,0.017709,1,1,2447,64,64,4,0.005375
n4096_seed83_history0,83,0,4096,topic_grouped,3,n4096_seed83_history0_q3,4069,202098082bfb4a38fc575eb95d980fe4aa31a2beb8cb20b06cb9201744a85bee,raw_full_scan,0,0.000417,0.054959,1,1,4069,4096,4096,256,0.054542
n4096_seed83_history0,83,0,4096,topic_grouped,3,n4096_seed83_history0_q3,4069,202098082bfb4a38fc575eb95d980fe4aa31a2beb8cb20b06cb9201744a85bee,flat_1,256,0.00925,0.014499999999999999,0,0,3927,16,16,1,0.00525
n4096_seed83_history0,83,0,4096,topic_grouped,3,n4096_seed83_history0_q3,4069,202098082bfb4a38fc575eb95d980fe4aa31a2beb8cb20b06cb9201744a85bee,flat_2,256,0.006958,0.012291,1,1,4069,32,32,2,0.005333
n4096_seed83_history0,83,0,4096,topic_grouped,3,n4096_seed83_history0_q3,4069,202098082bfb4a38fc575eb95d980fe4aa31a2beb8cb20b06cb9201744a85bee,flat_4,256,0.006417,0.012834,1,1,4069,64,64,4,0.006417
n4096_seed83_history0,83,0,4096,topic_grouped,3,n4096_seed83_history0_q3,4069,202098082bfb4a38fc575eb95d980fe4aa31a2beb8cb20b06cb9201744a85bee,tree_beam_1,16,0.014,0.017709,0,0,3927,16,16,1,0.003709
n4096_seed83_history0,83,0,4096,topic_grouped,3,n4096_seed83_history0_q3,4069,202098082bfb4a38fc575eb95d980fe4aa31a2beb8cb20b06cb9201744a85bee,tree_beam_2,28,0.011708,0.015625,1,1,4069,32,32,2,0.003917
n4096_seed83_history0,83,0,4096,topic_grouped,3,n4096_seed83_history0_q3,4069,202098082bfb4a38fc575eb95d980fe4aa31a2beb8cb20b06cb9201744a85bee,tree_beam_4,52,0.012334,0.017709,1,1,4069,64,64,4,0.005375
n4096_seed83_history0,83,0,4096,topic_grouped,4,n4096_seed83_history0_q4,2420,5bf6f208b07c4d93c70454b40261bf2d4ff32aff071e8bed1d1c08d52680afc9,raw_full_scan,0,0.000417,0.054917,1,1,2420,4096,4096,256,0.0545
n4096_seed83_history0,83,0,4096,topic_grouped,4,n4096_seed83_history0_q4,2420,5bf6f208b07c4d93c70454b40261bf2d4ff32aff071e8bed1d1c08d52680afc9,flat_1,256,0.009292,0.014542,0,0,2495,16,16,1,0.00525
n4096_seed83_history0,83,0,4096,topic_grouped,4,n4096_seed83_history0_q4,2420,5bf6f208b07c4d93c70454b40261bf2d4ff32aff071e8bed1d1c08d52680afc9,flat_2,256,0.007167,0.012542,0,0,2495,32,32,2,0.005375
n4096_seed83_history0,83,0,4096,topic_grouped,4,n4096_seed83_history0_q4,2420,5bf6f208b07c4d93c70454b40261bf2d4ff32aff071e8bed1d1c08d52680afc9,flat_4,256,0.0065,0.012917,0,0,2495,64,64,4,0.006417
n4096_seed83_history0,83,0,4096,topic_grouped,4,n4096_seed83_history0_q4,2420,5bf6f208b07c4d93c70454b40261bf2d4ff32aff071e8bed1d1c08d52680afc9,tree_beam_1,16,0.013792,0.017501,0,0,2495,16,16,1,0.003709
n4096_seed83_history0,83,0,4096,topic_grouped,4,n4096_seed83_history0_q4,2420,5bf6f208b07c4d93c70454b40261bf2d4ff32aff071e8bed1d1c08d52680afc9,tree_beam_2,28,0.011791,0.015708,0,0,2495,32,32,2,0.003917
n4096_seed83_history0,83,0,4096,topic_grouped,4,n4096_seed83_history0_q4,2420,5bf6f208b07c4d93c70454b40261bf2d4ff32aff071e8bed1d1c08d52680afc9,tree_beam_4,52,0.012334,0.017584,0,0,2495,64,64,4,0.00525
n4096_seed83_history0,83,0,4096,topic_grouped,5,n4096_seed83_history0_q5,2132,f634bdda64397d346b9208e5dcc8ba035037fe057f60007b9fdc61cdf900053f,raw_full_scan,0,0.000416,0.055583,1,1,2132,4096,4096,256,0.055167
n4096_seed83_history0,83,0,4096,topic_grouped,5,n4096_seed83_history0_q5,2132,f634bdda64397d346b9208e5dcc8ba035037fe057f60007b9fdc61cdf900053f,flat_1,256,0.008583,0.013792,0,0,2245,16,16,1,0.005209
n4096_seed83_history0,83,0,4096,topic_grouped,5,n4096_seed83_history0_q5,2132,f634bdda64397d346b9208e5dcc8ba035037fe057f60007b9fdc61cdf900053f,flat_2,256,0.006541,0.011956999999999999,0,0,2245,32,32,2,0.005416
n4096_seed83_history0,83,0,4096,topic_grouped,5,n4096_seed83_history0_q5,2132,f634bdda64397d346b9208e5dcc8ba035037fe057f60007b9fdc61cdf900053f,flat_4,256,0.006292,0.012751,1,1,2132,64,64,4,0.006459
n4096_seed83_history0,83,0,4096,topic_grouped,5,n4096_seed83_history0_q5,2132,f634bdda64397d346b9208e5dcc8ba035037fe057f60007b9fdc61cdf900053f,tree_beam_1,16,0.014375,0.018125000000000002,0,0,2245,16,16,1,0.00375
n4096_seed83_history0,83,0,4096,topic_grouped,5,n4096_seed83_history0_q5,2132,f634bdda64397d346b9208e5dcc8ba035037fe057f60007b9fdc61cdf900053f,tree_beam_2,28,0.011792,0.015667,0,0,2245,32,32,2,0.003875
n4096_seed83_history0,83,0,4096,topic_grouped,5,n4096_seed83_history0_q5,2132,f634bdda64397d346b9208e5dcc8ba035037fe057f60007b9fdc61cdf900053f,tree_beam_4,52,0.012292,0.017667000000000002,1,1,2132,64,64,4,0.005375
n4096_seed83_history0,83,0,4096,topic_grouped,6,n4096_seed83_history0_q6,3617,7c3742d095ca651ee56f69250db4f00bd2da1c585664186f89fda946aca16b99,raw_full_scan,0,0.000417,0.054876,1,1,3617,4096,4096,256,0.054459
n4096_seed83_history0,83,0,4096,topic_grouped,6,n4096_seed83_history0_q6,3617,7c3742d095ca651ee56f69250db4f00bd2da1c585664186f89fda946aca16b99,flat_1,256,0.009542,0.015,0,0,3686,16,16,1,0.005458
n4096_seed83_history0,83,0,4096,topic_grouped,6,n4096_seed83_history0_q6,3617,7c3742d095ca651ee56f69250db4f00bd2da1c585664186f89fda946aca16b99,flat_2,256,0.006667,0.012042,0,0,3686,32,32,2,0.005375
n4096_seed83_history0,83,0,4096,topic_grouped,6,n4096_seed83_history0_q6,3617,7c3742d095ca651ee56f69250db4f00bd2da1c585664186f89fda946aca16b99,flat_4,256,0.006541,0.012916,0,0,3697,64,64,4,0.006375
n4096_seed83_history0,83,0,4096,topic_grouped,6,n4096_seed83_history0_q6,3617,7c3742d095ca651ee56f69250db4f00bd2da1c585664186f89fda946aca16b99,tree_beam_1,16,0.013917,0.017667000000000002,0,0,3686,16,16,1,0.00375
n4096_seed83_history0,83,0,4096,topic_grouped,6,n4096_seed83_history0_q6,3617,7c3742d095ca651ee56f69250db4f00bd2da1c585664186f89fda946aca16b99,tree_beam_2,28,0.01175,0.015708,0,0,3686,32,32,2,0.003958
n4096_seed83_history0,83,0,4096,topic_grouped,6,n4096_seed83_history0_q6,3617,7c3742d095ca651ee56f69250db4f00bd2da1c585664186f89fda946aca16b99,tree_beam_4,52,0.012292,0.017501000000000003,0,0,3697,64,64,4,0.005209
n4096_seed83_history0,83,0,4096,topic_grouped,7,n4096_seed83_history0_q7,3757,d26398e1c9f3ffe7a9a1f11fc8825eb29c8ec02a07ce80685b26531678cb31dc,raw_full_scan,0,0.000416,0.054999,1,1,3757,4096,4096,256,0.054583
n4096_seed83_history0,83,0,4096,topic_grouped,7,n4096_seed83_history0_q7,3757,d26398e1c9f3ffe7a9a1f11fc8825eb29c8ec02a07ce80685b26531678cb31dc,flat_1,256,0.009541,0.014706999999999998,0,0,3776,16,16,1,0.005166
n4096_seed83_history0,83,0,4096,topic_grouped,7,n4096_seed83_history0_q7,3757,d26398e1c9f3ffe7a9a1f11fc8825eb29c8ec02a07ce80685b26531678cb31dc,flat_2,256,0.007458,0.012916,0,0,3598,32,32,2,0.005458
n4096_seed83_history0,83,0,4096,topic_grouped,7,n4096_seed83_history0_q7,3757,d26398e1c9f3ffe7a9a1f11fc8825eb29c8ec02a07ce80685b26531678cb31dc,flat_4,256,0.006583,0.012999,0,0,3598,64,64,4,0.006416
n4096_seed83_history0,83,0,4096,topic_grouped,7,n4096_seed83_history0_q7,3757,d26398e1c9f3ffe7a9a1f11fc8825eb29c8ec02a07ce80685b26531678cb31dc,tree_beam_1,16,0.01375,0.0175,0,0,3598,16,16,1,0.00375
n4096_seed83_history0,83,0,4096,topic_grouped,7,n4096_seed83_history0_q7,3757,d26398e1c9f3ffe7a9a1f11fc8825eb29c8ec02a07ce80685b26531678cb31dc,tree_beam_2,28,0.011916,0.015958,0,0,3598,32,32,2,0.004042
n4096_seed83_history0,83,0,4096,topic_grouped,7,n4096_seed83_history0_q7,3757,d26398e1c9f3ffe7a9a1f11fc8825eb29c8ec02a07ce80685b26531678cb31dc,tree_beam_4,52,0.012417,0.017792,0,0,3598,64,64,4,0.005375
n4096_seed83_history0,83,0,4096,topic_grouped,8,n4096_seed83_history0_q8,3504,d4a4bf443cf2f7e90c0dafa8e95f4d42030c0e156c49f13118bded8a0d598e2e,raw_full_scan,0,0.000416,0.056124,1,1,3504,4096,4096,256,0.055708
n4096_seed83_history0,83,0,4096,topic_grouped,8,n4096_seed83_history0_q8,3504,d4a4bf443cf2f7e90c0dafa8e95f4d42030c0e156c49f13118bded8a0d598e2e,flat_1,256,0.008834,0.014168,1,1,3504,16,16,1,0.005334
n4096_seed83_history0,83,0,4096,topic_grouped,8,n4096_seed83_history0_q8,3504,d4a4bf443cf2f7e90c0dafa8e95f4d42030c0e156c49f13118bded8a0d598e2e,flat_2,256,0.006333,0.011875,1,1,3504,32,32,2,0.005542
n4096_seed83_history0,83,0,4096,topic_grouped,8,n4096_seed83_history0_q8,3504,d4a4bf443cf2f7e90c0dafa8e95f4d42030c0e156c49f13118bded8a0d598e2e,flat_4,256,0.005583,0.011999,1,1,3504,64,64,4,0.006416
n4096_seed83_history0,83,0,4096,topic_grouped,8,n4096_seed83_history0_q8,3504,d4a4bf443cf2f7e90c0dafa8e95f4d42030c0e156c49f13118bded8a0d598e2e,tree_beam_1,16,0.0145,0.018208000000000002,1,1,3504,16,16,1,0.003708
n4096_seed83_history0,83,0,4096,topic_grouped,8,n4096_seed83_history0_q8,3504,d4a4bf443cf2f7e90c0dafa8e95f4d42030c0e156c49f13118bded8a0d598e2e,tree_beam_2,28,0.011708,0.015625,1,1,3504,32,32,2,0.003917
n4096_seed83_history0,83,0,4096,topic_grouped,8,n4096_seed83_history0_q8,3504,d4a4bf443cf2f7e90c0dafa8e95f4d42030c0e156c49f13118bded8a0d598e2e,tree_beam_4,52,0.012292,0.017584000000000002,1,1,3504,64,64,4,0.005292
n4096_seed83_history0,83,0,4096,topic_grouped,9,n4096_seed83_history0_q9,2573,98e5557459267b8e42472faa38a87525d3e580d87eefddd40ac8605b9e95f726,raw_full_scan,0,0.000375,0.054917,1,1,2573,4096,4096,256,0.054542
n4096_seed83_history0,83,0,4096,topic_grouped,9,n4096_seed83_history0_q9,2573,98e5557459267b8e42472faa38a87525d3e580d87eefddd40ac8605b9e95f726,flat_1,256,0.01,0.015375,1,1,2573,16,16,1,0.005375
n4096_seed83_history0,83,0,4096,topic_grouped,9,n4096_seed83_history0_q9,2573,98e5557459267b8e42472faa38a87525d3e580d87eefddd40ac8605b9e95f726,flat_2,256,0.006959,0.012501,1,1,2573,32,32,2,0.005542
n4096_seed83_history0,83,0,4096,topic_grouped,9,n4096_seed83_history0_q9,2573,98e5557459267b8e42472faa38a87525d3e580d87eefddd40ac8605b9e95f726,flat_4,256,0.0065,0.012875,1,1,2573,64,64,4,0.006375
n4096_seed83_history0,83,0,4096,topic_grouped,9,n4096_seed83_history0_q9,2573,98e5557459267b8e42472faa38a87525d3e580d87eefddd40ac8605b9e95f726,tree_beam_1,16,0.013875,0.017625000000000002,0,0,2771,16,16,1,0.00375
n4096_seed83_history0,83,0,4096,topic_grouped,9,n4096_seed83_history0_q9,2573,98e5557459267b8e42472faa38a87525d3e580d87eefddd40ac8605b9e95f726,tree_beam_2,28,0.011791,0.015749,1,1,2573,32,32,2,0.003958
n4096_seed83_history0,83,0,4096,topic_grouped,9,n4096_seed83_history0_q9,2573,98e5557459267b8e42472faa38a87525d3e580d87eefddd40ac8605b9e95f726,tree_beam_4,52,0.012458,0.017874,1,1,2573,64,64,4,0.005416
n4096_seed83_history0,83,0,4096,topic_grouped,10,n4096_seed83_history0_q10,89,fee6c55739bd5dbfd415e4428bc33d12564784ae3617ddc8f608885c091583bb,raw_full_scan,0,0.000416,0.055207,1,1,89,4096,4096,256,0.054791
n4096_seed83_history0,83,0,4096,topic_grouped,10,n4096_seed83_history0_q10,89,fee6c55739bd5dbfd415e4428bc33d12564784ae3617ddc8f608885c091583bb,flat_1,256,0.01125,0.017042,0,0,28,16,16,1,0.005792
n4096_seed83_history0,83,0,4096,topic_grouped,10,n4096_seed83_history0_q10,89,fee6c55739bd5dbfd415e4428bc33d12564784ae3617ddc8f608885c091583bb,flat_2,256,0.006375,0.011792,0,0,28,32,32,2,0.005417
n4096_seed83_history0,83,0,4096,topic_grouped,10,n4096_seed83_history0_q10,89,fee6c55739bd5dbfd415e4428bc33d12564784ae3617ddc8f608885c091583bb,flat_4,256,0.005958,0.012291,0,0,28,64,64,4,0.006333
n4096_seed83_history0,83,0,4096,topic_grouped,10,n4096_seed83_history0_q10,89,fee6c55739bd5dbfd415e4428bc33d12564784ae3617ddc8f608885c091583bb,tree_beam_1,16,0.014125,0.017875000000000002,0,0,28,16,16,1,0.00375
n4096_seed83_history0,83,0,4096,topic_grouped,10,n4096_seed83_history0_q10,89,fee6c55739bd5dbfd415e4428bc33d12564784ae3617ddc8f608885c091583bb,tree_beam_2,28,0.011791,0.015666,0,0,28,32,32,2,0.003875
n4096_seed83_history0,83,0,4096,topic_grouped,10,n4096_seed83_history0_q10,89,fee6c55739bd5dbfd415e4428bc33d12564784ae3617ddc8f608885c091583bb,tree_beam_4,52,0.012375,0.017625000000000002,0,0,28,64,64,4,0.00525
n4096_seed83_history0,83,0,4096,topic_grouped,11,n4096_seed83_history0_q11,636,ab76817edf0aee900091b0f911e88bbb8cfec226f059cd86b4ab767e26132ad3,raw_full_scan,0,0.000417,0.055251,1,1,636,4096,4096,256,0.054834
n4096_seed83_history0,83,0,4096,topic_grouped,11,n4096_seed83_history0_q11,636,ab76817edf0aee900091b0f911e88bbb8cfec226f059cd86b4ab767e26132ad3,flat_1,256,0.008417,0.014334,0,0,534,16,16,1,0.005917
n4096_seed83_history0,83,0,4096,topic_grouped,11,n4096_seed83_history0_q11,636,ab76817edf0aee900091b0f911e88bbb8cfec226f059cd86b4ab767e26132ad3,flat_2,256,0.005625,0.011333,0,0,534,32,32,2,0.005708
n4096_seed83_history0,83,0,4096,topic_grouped,11,n4096_seed83_history0_q11,636,ab76817edf0aee900091b0f911e88bbb8cfec226f059cd86b4ab767e26132ad3,flat_4,256,0.005334,0.011917,1,1,636,64,64,4,0.006583
n4096_seed83_history0,83,0,4096,topic_grouped,11,n4096_seed83_history0_q11,636,ab76817edf0aee900091b0f911e88bbb8cfec226f059cd86b4ab767e26132ad3,tree_beam_1,16,0.014583,0.018375,0,0,709,16,16,1,0.003792
n4096_seed83_history0,83,0,4096,topic_grouped,11,n4096_seed83_history0_q11,636,ab76817edf0aee900091b0f911e88bbb8cfec226f059cd86b4ab767e26132ad3,tree_beam_2,28,0.011959,0.016000999999999998,1,1,636,32,32,2,0.004042
n4096_seed83_history0,83,0,4096,topic_grouped,11,n4096_seed83_history0_q11,636,ab76817edf0aee900091b0f911e88bbb8cfec226f059cd86b4ab767e26132ad3,tree_beam_4,52,0.012708,0.018124,1,1,636,64,64,4,0.005416
n4096_seed83_history0,83,0,4096,topic_grouped,12,n4096_seed83_history0_q12,66,581469652e8dec64b1aaa950946f069748efd577065d76fd770aa7142d272b6e,raw_full_scan,0,0.0005,0.054542,1,1,66,4096,4096,256,0.054042
n4096_seed83_history0,83,0,4096,topic_grouped,12,n4096_seed83_history0_q12,66,581469652e8dec64b1aaa950946f069748efd577065d76fd770aa7142d272b6e,flat_1,256,0.008875,0.013999999999999999,0,0,110,16,16,1,0.005125
n4096_seed83_history0,83,0,4096,topic_grouped,12,n4096_seed83_history0_q12,66,581469652e8dec64b1aaa950946f069748efd577065d76fd770aa7142d272b6e,flat_2,256,0.005875,0.011375,1,1,66,32,32,2,0.0055
n4096_seed83_history0,83,0,4096,topic_grouped,12,n4096_seed83_history0_q12,66,581469652e8dec64b1aaa950946f069748efd577065d76fd770aa7142d272b6e,flat_4,256,0.005292,0.011708,1,1,66,64,64,4,0.006416
n4096_seed83_history0,83,0,4096,topic_grouped,12,n4096_seed83_history0_q12,66,581469652e8dec64b1aaa950946f069748efd577065d76fd770aa7142d272b6e,tree_beam_1,16,0.01425,0.017958000000000002,0,0,110,16,16,1,0.003708
n4096_seed83_history0,83,0,4096,topic_grouped,12,n4096_seed83_history0_q12,66,581469652e8dec64b1aaa950946f069748efd577065d76fd770aa7142d272b6e,tree_beam_2,28,0.011875,0.015916,1,1,66,32,32,2,0.004041
n4096_seed83_history0,83,0,4096,topic_grouped,12,n4096_seed83_history0_q12,66,581469652e8dec64b1aaa950946f069748efd577065d76fd770aa7142d272b6e,tree_beam_4,52,0.012375,0.017625000000000002,1,1,66,64,64,4,0.00525
n4096_seed83_history0,83,0,4096,topic_grouped,13,n4096_seed83_history0_q13,3859,652f813c44f4d55bf16de5c3f5ba1d768a51ca4cf27f5c4cbe5c46bc104cfd3b,raw_full_scan,0,0.000417,0.055375,1,1,3859,4096,4096,256,0.054958
n4096_seed83_history0,83,0,4096,topic_grouped,13,n4096_seed83_history0_q13,3859,652f813c44f4d55bf16de5c3f5ba1d768a51ca4cf27f5c4cbe5c46bc104cfd3b,flat_1,256,0.008625,0.013791000000000001,0,0,3975,16,16,1,0.005166
n4096_seed83_history0,83,0,4096,topic_grouped,13,n4096_seed83_history0_q13,3859,652f813c44f4d55bf16de5c3f5ba1d768a51ca4cf27f5c4cbe5c46bc104cfd3b,flat_2,256,0.006417,0.010501,1,1,3859,32,32,2,0.004084
n4096_seed83_history0,83,0,4096,topic_grouped,13,n4096_seed83_history0_q13,3859,652f813c44f4d55bf16de5c3f5ba1d768a51ca4cf27f5c4cbe5c46bc104cfd3b,flat_4,256,0.005625,0.012,1,1,3859,64,64,4,0.006375
n4096_seed83_history0,83,0,4096,topic_grouped,13,n4096_seed83_history0_q13,3859,652f813c44f4d55bf16de5c3f5ba1d768a51ca4cf27f5c4cbe5c46bc104cfd3b,tree_beam_1,16,0.015333,0.020291999999999998,0,0,3975,16,16,1,0.004959
n4096_seed83_history0,83,0,4096,topic_grouped,13,n4096_seed83_history0_q13,3859,652f813c44f4d55bf16de5c3f5ba1d768a51ca4cf27f5c4cbe5c46bc104cfd3b,tree_beam_2,28,0.012125,0.016042,0,0,3975,32,32,2,0.003917
n4096_seed83_history0,83,0,4096,topic_grouped,13,n4096_seed83_history0_q13,3859,652f813c44f4d55bf16de5c3f5ba1d768a51ca4cf27f5c4cbe5c46bc104cfd3b,tree_beam_4,52,0.012417,0.017667,1,1,3859,64,64,4,0.00525
n4096_seed83_history0,83,0,4096,topic_grouped,14,n4096_seed83_history0_q14,740,b9ef4cac3afa513ee9b4d080201e77d1e1c07cc8a8b93a19fd91f13e5ed676c0,raw_full_scan,0,0.000416,0.054957,1,1,740,4096,4096,256,0.054541
n4096_seed83_history0,83,0,4096,topic_grouped,14,n4096_seed83_history0_q14,740,b9ef4cac3afa513ee9b4d080201e77d1e1c07cc8a8b93a19fd91f13e5ed676c0,flat_1,256,0.008875,0.014082999999999998,0,0,560,16,16,1,0.005208
n4096_seed83_history0,83,0,4096,topic_grouped,14,n4096_seed83_history0_q14,740,b9ef4cac3afa513ee9b4d080201e77d1e1c07cc8a8b93a19fd91f13e5ed676c0,flat_2,256,0.006583,0.011999,0,0,560,32,32,2,0.005416
n4096_seed83_history0,83,0,4096,topic_grouped,14,n4096_seed83_history0_q14,740,b9ef4cac3afa513ee9b4d080201e77d1e1c07cc8a8b93a19fd91f13e5ed676c0,flat_4,256,0.005833,0.01225,0,0,560,64,64,4,0.006417
n4096_seed83_history0,83,0,4096,topic_grouped,14,n4096_seed83_history0_q14,740,b9ef4cac3afa513ee9b4d080201e77d1e1c07cc8a8b93a19fd91f13e5ed676c0,tree_beam_1,16,0.014042,0.017792000000000002,1,1,740,16,16,1,0.00375
n4096_seed83_history0,83,0,4096,topic_grouped,14,n4096_seed83_history0_q14,740,b9ef4cac3afa513ee9b4d080201e77d1e1c07cc8a8b93a19fd91f13e5ed676c0,tree_beam_2,28,0.011625,0.015583,1,1,740,32,32,2,0.003958
n4096_seed83_history0,83,0,4096,topic_grouped,14,n4096_seed83_history0_q14,740,b9ef4cac3afa513ee9b4d080201e77d1e1c07cc8a8b93a19fd91f13e5ed676c0,tree_beam_4,52,0.012333,0.017666,0,0,560,64,64,4,0.005333
n4096_seed83_history0,83,0,4096,topic_grouped,15,n4096_seed83_history0_q15,1248,e3cfcafc56ba690729852ae2f78338abacbb9b9c106c002c3f5235bcdea63baf,raw_full_scan,0,0.000417,0.054875,1,1,1248,4096,4096,256,0.054458
n4096_seed83_history0,83,0,4096,topic_grouped,15,n4096_seed83_history0_q15,1248,e3cfcafc56ba690729852ae2f78338abacbb9b9c106c002c3f5235bcdea63baf,flat_1,256,0.0085,0.013750000000000002,0,0,1210,16,16,1,0.00525
n4096_seed83_history0,83,0,4096,topic_grouped,15,n4096_seed83_history0_q15,1248,e3cfcafc56ba690729852ae2f78338abacbb9b9c106c002c3f5235bcdea63baf,flat_2,256,0.00625,0.011667,0,0,1183,32,32,2,0.005417
n4096_seed83_history0,83,0,4096,topic_grouped,15,n4096_seed83_history0_q15,1248,e3cfcafc56ba690729852ae2f78338abacbb9b9c106c002c3f5235bcdea63baf,flat_4,256,0.005541,0.011956999999999999,1,1,1248,64,64,4,0.006416
n4096_seed83_history0,83,0,4096,topic_grouped,15,n4096_seed83_history0_q15,1248,e3cfcafc56ba690729852ae2f78338abacbb9b9c106c002c3f5235bcdea63baf,tree_beam_1,16,0.014292,0.018,0,0,1210,16,16,1,0.003708
n4096_seed83_history0,83,0,4096,topic_grouped,15,n4096_seed83_history0_q15,1248,e3cfcafc56ba690729852ae2f78338abacbb9b9c106c002c3f5235bcdea63baf,tree_beam_2,28,0.011791,0.015749,0,0,1183,32,32,2,0.003958
n4096_seed83_history0,83,0,4096,topic_grouped,15,n4096_seed83_history0_q15,1248,e3cfcafc56ba690729852ae2f78338abacbb9b9c106c002c3f5235bcdea63baf,tree_beam_4,52,0.012375,0.017750000000000002,1,1,1248,64,64,4,0.005375
n4096_seed83_history0,83,0,4096,topic_grouped,16,n4096_seed83_history0_q16,2437,1ad5d4cc2da825fca263cc8467f35c03a8497327c1ee91f13160116253602879,raw_full_scan,0,0.000375,0.054708,1,1,2437,4096,4096,256,0.054333
n4096_seed83_history0,83,0,4096,topic_grouped,16,n4096_seed83_history0_q16,2437,1ad5d4cc2da825fca263cc8467f35c03a8497327c1ee91f13160116253602879,flat_1,256,0.009042,0.014251,1,1,2437,16,16,1,0.005209
n4096_seed83_history0,83,0,4096,topic_grouped,16,n4096_seed83_history0_q16,2437,1ad5d4cc2da825fca263cc8467f35c03a8497327c1ee91f13160116253602879,flat_2,256,0.006708,0.012083,1,1,2437,32,32,2,0.005375
n4096_seed83_history0,83,0,4096,topic_grouped,16,n4096_seed83_history0_q16,2437,1ad5d4cc2da825fca263cc8467f35c03a8497327c1ee91f13160116253602879,flat_4,256,0.00625,0.012584000000000001,1,1,2437,64,64,4,0.006334
n4096_seed83_history0,83,0,4096,topic_grouped,16,n4096_seed83_history0_q16,2437,1ad5d4cc2da825fca263cc8467f35c03a8497327c1ee91f13160116253602879,tree_beam_1,16,0.013875,0.017625000000000002,0,0,2559,16,16,1,0.00375
n4096_seed83_history0,83,0,4096,topic_grouped,16,n4096_seed83_history0_q16,2437,1ad5d4cc2da825fca263cc8467f35c03a8497327c1ee91f13160116253602879,tree_beam_2,28,0.01175,0.015625,0,0,2369,32,32,2,0.003875
n4096_seed83_history0,83,0,4096,topic_grouped,16,n4096_seed83_history0_q16,2437,1ad5d4cc2da825fca263cc8467f35c03a8497327c1ee91f13160116253602879,tree_beam_4,52,0.012167,0.017375,1,1,2437,64,64,4,0.005208
n4096_seed83_history0,83,0,4096,topic_grouped,17,n4096_seed83_history0_q17,3505,200f6673b0bcde6990b80d0023f44eeacf46c9d4a8a3cd363bf8b05adbcedf4c,raw_full_scan,0,0.000417,0.055001,1,1,3505,4096,4096,256,0.054584
